I found worms in atta. He also said that he is using this brand atta from 17 years.,Product_Infestation
I purchased packet of 5 KG of Aashirvaad aata from Blinkit. In the packet I see some solid lump kind of material in packet.,Product_Infestation
"I am unable to find PKD date, Batch number since it is printed very light, faint laser print",Product_Packging
"I had purchased 3pack of Sunfeast Yippee Noodles 480g, the Noodles were all broken and crushed.",Product_Quality
"I purchased Sunfeast Yippee Magic Masala Noodles and I found there is no masala packets inside the pack. and most of the noodles crashed,",Product_Packging
Are your biscuits halal certified ? @ITCCorpCom . Asking because @Oreo has just said their cookies are not.,Brand
How many days it takes to delivery books with customized pictures on it?,Service
I found a empty pack of sunfeast yippee where there is only masala pack available in the pack of noodles and i am facing this issue for the 2nd time,Product_Packging
I had purchased a pack of Sunfeast Bounce Orange Creme of Rs. 10/- . Where the creme were missing on biscuits.,Product_Quality
I need Supply of ITC Master Chef Snacks,Service
I purchased ITC MASTER CHEF CRUNCH CHICKEN NUGGETS. The nuggets were spoiled and rotten.,Product_Quality
I want supply of Sunfeast Mango Smoothie.,Service
Is your non veg products halal cut,Brand
the biscuits were soggy and not crunchy while consuming.,Product_Sensory
the quantity of the chips are less,Product_Generic
What is the price?,Pricing
I am not satisfied with ignition issue and fragrance of mangaldeep rose dhoop.,Product_Generic
"I purchased the Itc Buger patty from Dunzo. Unfortunately, this time the product was really bad and of sub standard quality. I opened it and every burger patty was breaking and crumbling.",Product_Quality
I bought this packet from Dmart on Saturday. As per details on packet you are showing 11 number of quantity inside it but when we open the packet we fot only 5 qty.,Product_Generic
I had purchased a pack of sunfeast dark fantasy yum fills pack and found only 9 pack instead of 11,Product_Generic
Aashirvaad Atta in Good taste Thank You Product company,Product_Sensory
I am not satisfied with the taste of noodles.,Product_Sensory
I had brought Mom Magic biscuit of 12 pack there was Rotten smell in all the 12 packet,Product_Sensory
"I purchased a 10kg Aashirvad atta pack and after using it, the quality of dough rubbery like maida.",Product_Quality
it's all about bingo potato chips(chilli sprinkled) These days bingo lost its spice....and there are some darkly fried chips.....they cause some bitter taste....at first bingo is used to be very lip smacking but now because of the darkly fried chips ...bingo is loosing its taste,Product_Sensory
The product was seal packed and when I opened it there was fungus on top of its lid. He cut the box of that juice and he found a black dirty rubber kind of substance in it.,Product_Infestation
I am not getting proper supply of Aashirvaad Atta from distributor even after multiple reminder.,People
"Retailer called and complaint that, Distributor is not replacing product and not visiting salesman in shop",People
As per the telephonic conversation customer mentioned Malabari Chicken Stew was very good tasty she want the product when she wants to buy it again so when she is searching in online it is showing out of stock online,Product_Availability
I WANT TO BUY YOUR READY TO COOK CHAPATI 10 IN A PACK FOR MY HOME USE. IT IS NOT AVAILABLE AT CALICUT KERALA. WHERE AND HOW CAN I GET IT REGULARLY FORMY PERSONAL USE,Product_Availability
"Hello, I want to collaborate with you",Brand
I am looking for Aashirvaad atta distributorship.,People
Bought the juice pack. while pouring in a glass found something in the juice. strained it and found there was something jelly like substance and some white substance.,Product_Infestation
I Brought Aashirvaad Whole Wheat Atta from near by shop but when I opened the pack I found worms in it and so I wanted to raise a complaint.,Product_Infestation
I found insects in Aashirvaad Whole Wheat Atta consumer is facing this issue for the first time and ready to handover the packet and atta,Product_Infestation
I found worms in the floor... Are you playing with customers health ... Pathetic product .... Few month back also I purchased and I found some glass pieces but I didn't complaint .... But this time. I need compensation this time.,Product_Foreign Body
I Purchased B Natural Guava juice from Reliance Store and found skin type material in it and so I am raising a complaint.,Product_Foreign Body
after consuming the dark fantasy biscuit my mouth was burnt,Product_Generic
"I found fungus and live worms in my noodles. When I first saw this, I contacted your helpline - 1800 425 444 444 but received an automated response that the services are not available. I believe that this response is unfair because as a company your helpline number should be reachable all time.",Product_Infestation
I found worms in biscuit,Product_Infestation
I purchased packet of 5 KG of Aashirvaad aata from Blinkit. In the packet I see some solid lump kind of material in packet.,Product_Infestation
I bought 12 packs of jelimals and found all the packs were empty.,Product_Packging
I had purchased a pack of Bingo and found the pack was empty.,Product_Packging
"I purchased these two packs of B-natural orange flavoured juice from Reliance supermarket Muvattupuzha today and when I opened them, it came to my attention that both the inner sealings are torn off. Just needed a clarification from your end that is this some new packing that you are trying to implement or is there something fraudulent happening in between.",Product_Packging
Are your biscuits halal certified @ITCCorpCom,Brand
How much does the note cost?,Pricing
I found a piece of plastic inside the biscuit. That got stuck in my throat. Just think if it would have gone inside my stomach then it could have caused serious illness. This is a very dissapointing and it might break my trust on the assurance of the food safety of a food product from a company like ITC.,Product_Generic
I had purchased Aashirvaad atta and found lumps in pack.,Product_Sensory
"I need supply of Mangaldeep agarbatti, Please do the needful",Service
I purchased ITC MASTER CHEF CRUNCH CHICKEN NUGGETS. The nuggets were spoiled and rotten.,Product_Quality
I want the supply of expired Atta from ITC so that he can feed my cattles.,Service
"It is very shocking and strange on your part that the latest consignment of the biscuits received from you is of the worst quality. When I sat down to have breakfast this morning I saw a dead insect in my biscuits named Sunfeast Bounce. I could have gotten sick by eating it by mistake who was responsible for that? There are small children in my family too, if they had eaten, they would have done it.",Product_Generic
the biscuits were soggy and not crunchy while consuming.,Product_Sensory
the Sunfeast Matie light active biscuit is not crispy,Product_Sensory
What is the price?,Pricing
I bought 5kg of aashirvaad atta in which it seems like maida content in atta.,Product_Quality
I was regular Buyer of Aashirvaad Whole Wheat Atta but this time Atta Chapati is to hard like papad and taste is not good.,Product_Quality
"I brought dark fantasy choco fills biscuits of Rs 170 and it claims as 24 packs inside, but there are only 22 packs present. So why 2 packs are less?",Product_Generic
I had purchased a pack of Sunfeast marie light worth rs.5 and found only 3 biscuits in it.,Product_Generic
Aashirvaad Atta is smelling bad. I am unable to view batch details. I am ready to handover the packet and Atta,Product_Sensory
"I am regular consume of Bingo Mad Angles but yesterday when I purchased Mad Angle I found chilly, salt and tanginess is high in the mad angles.",Product_Sensory
"I had ordered Aashirvaad Svasti Ghee (500 ml) I opened the ghee containers, but surprisingly the taste of the ghee was bitter...!!! After this event, we left the other container untouched.",Product_Sensory
I purchased Aaashirvaad Whole wheat Atta after making chapati bitter taste is coming .,Product_Sensory
kindly induces new flavour of Bingo like onion flavour.,Product_Sensory
the salt in chips was very much high than usual.,Product_Sensory
I am not getting proper supply of Bingo Snacks,People
Retailer is complaining about the distributor for getting cfc shortage and two type of products in single box.,Product_Generic
"As per the telephonic conversation, the customer is unable to find the products Kitchens of India - butter chicken paste and lamb curry paste. in his area. We check in the ITC store locator and it was showing not available for that pin code.",Product_Availability
"I want to know where I can buy B Natural pomegranate juice for personal use, I tried to find in online store but could not find any.",Product_Availability
Hey ! Can we collaborate ? I would love to promote your product on my Instagram,Brand
I am looking for Aim matches distributorship.,People
Bought the juice pack. while pouring in a glass found something in the juice. strained it and found there was something jelly like substance and some white substance.,Product_Foreign Body
I brought one four pack of sunfeast yippee noodles. After opening pack I found some black dirty mark on one noodles bundle.,Product_Infestation
I found insects in Aashirvaad Whole Wheat Atta.,Product_Infestation
I found worms in Yippee Sunfeast,Product_Infestation
i purchased oreo darkfantasy i got thread iam very sad about it,Product_Foreign Body
I purchased a family pack of mom's magic biscuits in which the taste was bitter and also they were burnt and after having them my kids were also sick,Product_Sensory
"I found fungus and live worms in my noodles. When I first saw this, I contacted your helpline - 1800 425 444 444 but received an automated response that the services are not available. I believe that this response is unfair because as a company your helpline number should be reachable all time.",Product_Infestation
I found worms in biscuit.,Product_Infestation
are you mixing pig fat in the Sunfeast YiPPee Noodles?,Product_Ingridients
I bought a Bingo chips and found the whole pack was empty.,Product_Packging
"I had purchased Sunfeast Dark Fantasy Bourbon Biscuits and found that the biscuits were Broken/Crushed, out 12 packs 1 pack was missing",Product_Quality
"I purchased these two packs of B-natural orange flavoured juice from Reliance supermarket Muvattupuzha today and when I opened them, it came to my attention that both the inner sealings are torn off. Just needed a clarification from your end that is this some new packing that you are trying to implement or is there something fraudulent happening in between.",Product_Packging
"Biscuits and Bingo chips both products are expired distributor is not exchanging or refunding this after completing all the bills formalities ,",People
How much for customized notebooks?,Pricing
"I found aashirvaad Atta recently , while opening the packet I found that it was yellowish in color.",Product_Sensory
"I had purchased Aashirvaad Atta and found worms inside the pack, consumer exchanged the pack from retailer. Hence solving the ticket. Consumer sanitized atta pack.",Product_Infestation
I need supply of Sunfeast biscuit.,Service
I purchased ITC master chef Masaledaar Mutton cooking paste. Inside pouch looks bloated.,Product_Quality
I want to advertise ITC snacks products on youtube,Promotion
"It's not a master chef, and the bad quality can't compete with Maccains.",Product_Quality
"the biscuits where not crispy , it was soft and I was unable to eat it",Product_Sensory
the tedhe medhe chips when consumed by children they are falling sick as there is some issue in their stomach and the packaging should be changed as it is plastic and it should also be biodegradable for the environment.,Product_Generic
Why did ITC stop the production of Mint-O Ultra Mintz ? ITC Limited Sanjiv Puri Sir,Product_Availability
"I bought Aashirvaad atta of 10kg, while preparing roti the roti was so hard and atta was not like actual one.",Product_Quality
ITC AASHIRVAAD products are excellent. I love the taste,Product_Quality
"i brought one full box of sunfeast all rounder chatpata masala weighing 507.6 g. The full box should contain 18 nos, of sunfeast all rounder but to my suprise only 17 pieces I found kindly check the box before delivery.",Product_Generic
"i have bought two Bingo Tomato flavour -5rs pack today, in that one of the pack was having single piece of chips inside, how it was happening ?",Product_Generic
Aashirvaasd svasti pure cow ghee has a bad smell,Product_Sensory
I bought 1kg of Aashirvaad atta It's having a bitter taste when consumes.,Product_Sensory
I had purchased 3 packet 10KG Atta and feel that Atta smell is not good its like a rat smell and want to register complaint about it.,Product_Sensory
I purchased Aashirvaad Atta after opening the packet bad smell coming and color also not good,Product_Sensory
My customers are giving smell related complaint for Bingo! Potato chips Cream & Onion.,Product_Sensory
The smell of bingo rulz culz is too bad.,Product_Sensory
I am not getting supply of Aashirvaad Atta from 1month. I tried calling the distributor but his phone is switched off,People
Retailers are charging 2rs. extra on Aashirvaad Svasti Milk.,Pricing
At my location Aashirvaad Svasti Milk and curd is not available.,Product_Availability
Is B natural juice is available in my area or not?,Product_Availability
"I got a call that aashirvaad wants to do photoshoot. I want to know ,is it genuine or fraud?",Brand
I am looking for bingo distributorship.,People
Consumer found worms in atta .,Product_Infestation
"I found 3 pastic stones which are using in designer saree r apparel in ur Marie Light biscuit, today when my 9 months baby (daughter) eating this biscuit , which is harmful to health,plz take immediate action, m waiting for ur reply, if not I will go another legal step..",Product_Foreign Body
I found insects inside Multigrain Atta and I am facing this issue for the 2nd time and ready to handover the packet and Atta,Product_Infestation
I had a juice first time post opening the pack I felt something wrong with the taste however still I had it thinking of natural bitterness of Guava however 2nd time when I pour it on glass to drink something horrible black substance was found,Product_Foreign Body
i purchased oreo darkfantasy i got thread iam very sad about it,Product_Foreign Body
I purchased a family pack of mom's magic biscuits in which the taste was bitter and also they were burnt and after having them my kids were also sick,Product_Sensory
I found lizard in atta and had health issues due to this,Product_Infestation
I found worms in both the packs.,Product_Infestation
"I lost my trust on ashirvad itc brand as you are simply fooling people. I 'm health conscious so i purchased the multigrain atta of 5 kg . Suprise to me in the name of multigrain its only 10 % mixture of different atta , rest is wheat flour.",Brand
I bought a Bingo! Chips were the whole pack was empty.,Product_Packging
"I had purchased Sunfeast Marie Light Active Biscuits from Dmart and found that the biscuits were broken, and not crispy.",Product_Quality
I purchased Yippie Noodles packet and when I open the packet magic masala sachet's was missing inside the pack.,Product_Packging
Can I get just one customised book?,Product_Customization
How much price?,Pricing
I found broken chips and damaged pack in three packets.,Product_Quality
I had purchased ITC Master Chef Lebanese Falafel Kebab and when opened the pack I found all Kebab are broken or damaged so she want to register complaint about it. she also conformed there is no pin hole or damage on pack.,Product_Quality
I need supply of Sunfeast Glucose Biscuits,Service
I purchased ITC master chef Masaledaar Mutton cooking paste. Inside pouch looks bloated.,Product_Quality
I want to know about all biscuit products that you have,Service
"Look what I found today, while purchasing Aashirvaad Multgrain 5 kg pack in Germany. The expiry date is tampered from 3 months to 18 months with extra sticker on top. Is it really the case for export quality packaging?",People
the chapathis made of the atta is becoming hard,Product_Quality
there were no chips in the pack of Bingo!,Product_Packging
Why did ITC stop the production of Mint-O Ultra Mintz ? ITC Limited Sanjiv Puri Sir,Product_Availability
I bought Aashirvaad paneer but product smell was not good and quality also not good and bad smell coming out of it.,Product_Quality
ITC Dark Fantasy Vanilla Crème & Choco Crème Biscuits are excellent. I likes it,Product_Quality
I brought ship matches carton box from found 18/19 sticks in the matches boxes.,Product_Generic
"I have brought a bingo potato chips pack. There were no chips packed. Only few crushed pieces of chips were packed with lot of air. Very very disappointed! Also gave feedback from official portal. From the brand's like this, these defectives are not expected.",Product_Generic
Aashirvaasd svasti pure cow ghee has a bad smell,Product_Sensory
I bought a 4*4 noodles pack of Sunfeast Yippee atta noodles and trust me this is not the type of noodles people want to buy. It was smelly after being cooked and had to throw away the instant it was ready. I'm big fan of the noodles but really disappointed with this batch. Noodles were smelly and all broken in small pieces.,Product_Sensory
"I had purchased 6 of these Trinity choco caker, opened found to be taste spoiled bitter, pls replace me all 6 packets,",Product_Sensory
"I purchased Aashirvaad Atta and found bitter taste issue, bitter smell issue in atta, faced this issue for the first time.",Product_Sensory
"Quality issue in Atta, While I started Kneading I found Atta is like Rubber type",Product_Sensory
The smell of bingo rulz culz is too bad.,Product_Sensory
I am not getting supply of Bingo chip from Past 4months. When I call the distributor he say that only if I order sunfast biscuit only than I will get supply of bingo chip for him,People
the distributor is not providing the supply of aashirvaad atta and is not providing a proper explaination of the same,People
Bingo snacks are not availablein my area.,Product_Availability
Svasti milk is not available anywhere in my place.,Product_Availability
I am looking for distributorship of Aashirvaad milk. I got to know through T.V advertisement that milk distributorship is available in my area.,People
"Don,t Eat Sunfeast Glucose Biscuit. Today when I pen the biscuit packet then see all biscuits are in bad condition. Also spider on the biscuit @sunfeastcares @fssaiindia",Product_Foreign Body
I found a fiber like material in the pack and the pack had no pin holes nor it was tampered,Product_Foreign Body
I found kind of plastic particle inside the Candyman Choco Double Eclairs.,Product_Foreign Body
I had a pack of yippee and while eating I found this small stone. Train ur Quality manager not to be casual risk lives of ut consumers. Apna dimaag kholo. No wonder that is why ur competitors are more trust worthy then sun nfeast.,Product_Foreign Body
"I purchased your product naming ""aashirwad atta with Multi Grains"", and found rigid rock like pieces. This is a disgrace to your reputation.",Product_Foreign Body
I had a worst experience with Ashirwad Aata recently I purchased. I found worms in it. I checked the expiry date and found not expired yet. I am really shocked by experiencing this kind of worst quality from ITC products. Really afraid to serve your products to my child now.,Product_Infestation
